gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	Endothelial ACKR1	Endothelial SEMA3G	Fibroblast C7	Fibroblast dS	Fibroblast eS	Lymphoid	Myeloid	PV MYH11	PV STEAP4	epi_Ciliated	epi_Ciliated LRG5	epi_Glandular	epi_Glandular_secretory	epi_Lumenal 1	epi_Lumenal 2	epi_Pre-ciliated	epi_SOX9	epi_SOX9_LGR5	epi_SOX9_prolif	uSMC
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS0B880A155	CLSTN3	0.189	0.095	0.022	0.2	0.113	0.085	0.0	0.018	0.035	0.012	0.054	0.03	0.029	0.015	0.053	0.063	0.087	0.082	0.051	0.015
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS043D3630C	LRRTM1	0.0	0.0	0.0	0.028	0.063	0.02	0.0	0.0	0.01	0.005	0.0	0.012	0.012	0.006	0.003	0.0	0.004	0.014	0.013	0.0
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS0E5F8A5F7	LRRTM2	0.025	0.011	0.0	0.0	0.008	0.016	0.0	0.0	0.0	0.036	0.018	0.033	0.038	0.031	0.032	0.054	0.094	0.078	0.076	0.0
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS03466C597	LRRTM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.007	0.0	0.0	0.002	0.0	0.006	0.0	0.004	0.002	0.0
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS0D2DF7881	NLGN1	0.009	0.0	0.053	0.031	0.073	0.013	0.011	0.0	0.002	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS0B360C289	NLGN2	0.048	0.036	0.051	0.158	0.185	0.025	0.018	0.036	0.067	0.024	0.031	0.025	0.024	0.008	0.027	0.0	0.008	0.012	0.041	0.095
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS0613D0B62	NLGN3	0.023	0.01	0.0	0.004	0.022	0.011	0.003	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.008	0.006	0.0
NLGN4X	Q8N0W4	False	NLGNX_HUMAN		CPI-SS0FA378947	NLGN4X	0.035	0.128	0.109	0.334	0.206	0.048	0.058	0.0	0.083	0.006	0.313	0.033	0.03	0.453	0.264	0.026	0.041	0.218	0.098	0.014
NLGN4Y	Q8NFZ3	False	NLGNY_HUMAN		CPI-SS0CCB5F46B	NLGN4Y	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0
CLSTN1	O94985	False	CSTN1_HUMAN		CPI-SS0BF9265F0	CLSTN1	0.153	0.23	0.188	0.415	0.383	0.159	0.163	0.148	0.256	0.492	0.408	0.292	0.643	0.368	0.253	0.153	0.206	0.219	0.209	0.352
CLSTN2	Q9H4D0	False	CSTN2_HUMAN		CPI-SS093707FE0	CLSTN2	0.0	0.012	0.013	0.07	0.136	0.019	0.0	0.0	0.127	0.006	0.008	0.008	0.003	0.0	0.0	0.017	0.0	0.002	0.0	0.0
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS0C1A7F44C	CLSTN3	0.189	0.095	0.022	0.2	0.113	0.085	0.0	0.018	0.035	0.012	0.054	0.03	0.029	0.015	0.053	0.063	0.087	0.082	0.051	0.015
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS0888FD8F7	LRRTM1	0.0	0.0	0.0	0.028	0.063	0.02	0.0	0.0	0.01	0.005	0.0	0.012	0.012	0.006	0.003	0.0	0.004	0.014	0.013	0.0
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS023A16921	LRRTM2	0.025	0.011	0.0	0.0	0.008	0.016	0.0	0.0	0.0	0.036	0.018	0.033	0.038	0.031	0.032	0.054	0.094	0.078	0.076	0.0
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS06157E5AF	LRRTM4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.007	0.0	0.0	0.002	0.0	0.006	0.0	0.004	0.002	0.0
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS0CF0A8519	NLGN1	0.009	0.0	0.053	0.031	0.073	0.013	0.011	0.0	0.002	0.008	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS0934535FF	NLGN2	0.048	0.036	0.051	0.158	0.185	0.025	0.018	0.036	0.067	0.024	0.031	0.025	0.024	0.008	0.027	0.0	0.008	0.012	0.041	0.095
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS074EA7741	NLGN3	0.023	0.01	0.0	0.004	0.022	0.011	0.003	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.003	0.008	0.006	0.0
NLGN4X	Q8N0W4	False	NLGNX_HUMAN		CPI-SS0E988B9C0	NLGN4X	0.035	0.128	0.109	0.334	0.206	0.048	0.058	0.0	0.083	0.006	0.313	0.033	0.03	0.453	0.264	0.026	0.041	0.218	0.098	0.014
NLGN4Y	Q8NFZ3	False	NLGNY_HUMAN		CPI-SS07C26C799	NLGN4Y	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.003	0.0	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS0F60C6D89	CCL13	0.0	0.0	0.0	0.008	0.0	0.0	0.034	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS004B1EBD1	CCL14	0.975	0.08	0.031	0.013	0.003	0.0	0.0	0.0	0.018	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS010BB499F	CCL2	0.701	0.933	0.349	0.214	0.093	0.068	0.435	0.394	0.829	0.016	0.004	0.026	0.019	0.08	0.045	0.094	0.046	0.118	0.099	0.384
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0B03ACD14	CCL3	0.038	0.009	0.0	0.003	0.02	0.792	2.089	0.019	0.006	0.023	0.012	0.01	0.0	0.0	0.003	0.037	0.002	0.005	0.029	0.01
CCL4	P13236	False	CCL4_HUMAN		CPI-SS087BEB1C9	CCL4	0.037	0.023	0.0	0.023	0.012	1.594	1.701	0.0	0.02	0.049	0.003	0.006	0.007	0.08	0.014	0.008	0.034	0.003	0.037	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0E555F91F	CCL5	0.014	0.027	0.0	0.012	0.035	1.828	0.279	0.0	0.0	0.022	0.024	0.021	0.008	0.032	0.017	0.017	0.011	0.02	0.013	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0FD442A0E	CCL7	0.0	0.004	0.0	0.0	0.0	0.0	0.026	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0F6F1C29E	CCL8	0.0	0.067	0.0	0.051	0.0	0.0	0.036	0.035	0.134	0.005	0.006	0.0	0.0	0.097	0.015	0.014	0.003	0.017	0.023	0.0
CCL22	O00626	False	CCL22_HUMAN		CPI-SS0AEC33FF1	CCL22	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012	0.0	0.004	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS0FDAB7BA8	CXCL10	0.0	0.022	0.0	0.021	0.013	0.074	0.162	0.0	0.007	0.064	0.148	0.052	0.006	0.054	0.042	0.058	0.23	0.091	0.176	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0CC738ABC	CXCL11	0.022	0.0	0.0	0.007	0.0	0.0	0.009	0.0	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.012	0.031	0.008	0.014	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0B1B18F2D	CXCL12	0.106	0.847	0.974	0.268	0.567	0.044	0.051	0.097	0.217	0.003	0.022	0.004	0.006	0.008	0.002	0.0	0.01	0.003	0.014	0.523
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0CDAC688B	CXCL2	0.341	1.088	0.178	0.565	0.147	0.438	0.991	0.015	0.45	0.601	1.605	1.575	2.512	2.217	1.626	0.882	1.012	2.298	1.191	0.022
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS068BC31E4	CXCL9	0.008	0.0	0.019	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
CCL13	Q99616	False	CCL13_HUMAN		CPI-SS02647DD07	CCL13	0.0	0.0	0.0	0.008	0.0	0.0	0.034	0.007	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL16	O15467	False	CCL16_HUMAN		CPI-SS093922D5A	CCL16	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0CF0E4DE9	CCL2	0.701	0.933	0.349	0.214	0.093	0.068	0.435	0.394	0.829	0.016	0.004	0.026	0.019	0.08	0.045	0.094	0.046	0.118	0.099	0.384
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS0C2E7931B	CCL26	0.0	0.0	0.033	0.01	0.0	0.01	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS0F5AA0D9B	CCL7	0.0	0.004	0.0	0.0	0.0	0.0	0.026	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS019381277	CCL8	0.0	0.067	0.0	0.051	0.0	0.0	0.036	0.035	0.134	0.005	0.006	0.0	0.0	0.097	0.015	0.014	0.003	0.017	0.023	0.0
CCL14	Q16627	False	CCL14_HUMAN		CPI-SS01CBCD4BF	CCL14	0.975	0.08	0.031	0.013	0.003	0.0	0.0	0.0	0.018	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL15	Q16663	False	CCL15_HUMAN		CPI-SS0A76E2CE9	CCL15	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.122	0.046	0.0	0.0	0.003	0.0	0.028	0.002	0.0	0.0	0.0
CCL16	O15467	False	CCL16_HUMAN		CPI-SS0348B76E5	CCL16	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL23	P55773	False	CCL23_HUMAN		CPI-SS049DF2278	CCL23	0.244	0.0	0.0	0.0	0.0	0.012	0.015	0.01	0.006	0.005	0.005	0.0	0.005	0.0	0.004	0.0	0.0	0.0	0.0	0.0
CCL26	Q9Y258	False	CCL26_HUMAN		CPI-SS0F06E4B3F	CCL26	0.0	0.0	0.033	0.01	0.0	0.01	0.0	0.0	0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS08DA48A5A	CCL3	0.038	0.009	0.0	0.003	0.02	0.792	2.089	0.019	0.006	0.023	0.012	0.01	0.0	0.0	0.003	0.037	0.002	0.005	0.029	0.01
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0A021DB6E	CCL5	0.014	0.027	0.0	0.012	0.035	1.828	0.279	0.0	0.0	0.022	0.024	0.021	0.008	0.032	0.017	0.017	0.011	0.02	0.013	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS02CC53E89	CCL7	0.0	0.004	0.0	0.0	0.0	0.0	0.026	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS087054090	CCL8	0.0	0.067	0.0	0.051	0.0	0.0	0.036	0.035	0.134	0.005	0.006	0.0	0.0	0.097	0.015	0.014	0.003	0.017	0.023	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS00AEC3818	CCL19	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.129	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL21	O00585	False	CCL21_HUMAN		CPI-SS0ECD9BB5E	CCL21	0.01	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.033	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0
CCL25	O15444	False	CCL25_HUMAN		CPI-SS0CCD89E02	CCL25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS083B5EBAB	CXCL13	0.012	0.002	0.131	0.294	0.076	0.07	0.009	0.0	0.052	0.013	0.012	0.015	0.004	0.037	0.005	0.0	0.001	0.002	0.0	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS09239FB26	CCL19	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.129	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL21	O00585	False	CCL21_HUMAN		CPI-SS06C0074BD	CCL21	0.01	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.033	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0
CCL19	Q99731	False	CCL19_HUMAN		CPI-SS0605AC9BF	CCL19	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.129	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARRES2	Q99969	False	RARR2_HUMAN		CPI-SS09EB0DFB1	RARRES2	0.163	0.094	2.173	0.625	1.17	0.207	0.137	0.72	0.804	0.447	0.367	0.051	0.028	0.126	0.07	0.386	0.238	0.285	0.457	0.786
CCL2	P13500	False	CCL2_HUMAN		CPI-SS0DBFB8BEA	CCL2	0.701	0.933	0.349	0.214	0.093	0.068	0.435	0.394	0.829	0.016	0.004	0.026	0.019	0.08	0.045	0.094	0.046	0.118	0.099	0.384
CCL5	P13501	False	CCL5_HUMAN		CPI-SS05B7D3407	CCL5	0.014	0.027	0.0	0.012	0.035	1.828	0.279	0.0	0.0	0.022	0.024	0.021	0.008	0.032	0.017	0.017	0.011	0.02	0.013	0.0
CXCL1	P09341	False	GROA_HUMAN		CPI-SS052BBD9F9	CXCL1	0.04	0.105	0.069	0.023	0.037	0.048	0.141	0.0	0.059	0.115	0.71	0.046	0.118	0.75	0.47	0.478	0.161	1.056	0.463	0.0
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0911EECCC	CXCL8	0.108	0.256	0.089	0.633	0.079	0.706	1.947	0.0	0.208	0.956	1.1	2.341	2.759	1.094	0.946	1.592	2.11	2.314	1.587	0.044
CCL20	P78556	False	CCL20_HUMAN		CPI-SS0079E2156	CCL20	0.015	0.041	0.013	0.212	0.0	0.197	0.568	0.0	0.099	0.118	0.285	0.276	1.985	0.212	0.106	0.245	0.191	0.316	0.204	0.044
CCL25	O15444	False	CCL25_HUMAN		CPI-SS039863E62	CCL25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL27	Q9Y4X3	False	CCL27_HUMAN		CPI-SS0BFCF6B11	CCL27	0.0	0.0	0.0	0.0	0.021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.002	0.0
CCL28	Q9NRJ3	False	CCL28_HUMAN		CPI-SS0BCCA6596	CCL28	0.021	0.016	0.0	0.004	0.012	0.054	0.007	0.009	0.022	0.151	0.133	0.079	0.102	0.152	0.119	0.038	0.047	0.049	0.039	0.0
CCL3	P10147	False	CCL3_HUMAN		CPI-SS0C090A257	CCL3	0.038	0.009	0.0	0.003	0.02	0.792	2.089	0.019	0.006	0.023	0.012	0.01	0.0	0.0	0.003	0.037	0.002	0.005	0.029	0.01
CCL4	P13236	False	CCL4_HUMAN		CPI-SS0D1D95883	CCL4	0.037	0.023	0.0	0.023	0.012	1.594	1.701	0.0	0.02	0.049	0.003	0.006	0.007	0.08	0.014	0.008	0.034	0.003	0.037	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0B01D306C	CCL5	0.014	0.027	0.0	0.012	0.035	1.828	0.279	0.0	0.0	0.022	0.024	0.021	0.008	0.032	0.017	0.017	0.011	0.02	0.013	0.0
CCL7	P80098	False	CCL7_HUMAN		CPI-SS09C16258E	CCL7	0.0	0.004	0.0	0.0	0.0	0.0	0.026	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCL8	P80075	False	CCL8_HUMAN		CPI-SS0C30EC0DE	CCL8	0.0	0.067	0.0	0.051	0.0	0.0	0.036	0.035	0.134	0.005	0.006	0.0	0.0	0.097	0.015	0.014	0.003	0.017	0.023	0.0
CCL5	P13501	False	CCL5_HUMAN		CPI-SS0BDA6DD92	CCL5	0.014	0.027	0.0	0.012	0.035	1.828	0.279	0.0	0.0	0.022	0.024	0.021	0.008	0.032	0.017	0.017	0.011	0.02	0.013	0.0
CXCL1	P09341	False	GROA_HUMAN		CPI-SS08102DC9E	CXCL1	0.04	0.105	0.069	0.023	0.037	0.048	0.141	0.0	0.059	0.115	0.71	0.046	0.118	0.75	0.47	0.478	0.161	1.056	0.463	0.0
CXCL2	P19875	False	CXCL2_HUMAN		CPI-SS0F562FEA5	CXCL2	0.341	1.088	0.178	0.565	0.147	0.438	0.991	0.015	0.45	0.601	1.605	1.575	2.512	2.217	1.626	0.882	1.012	2.298	1.191	0.022
CXCL3	P19876	False	CXCL3_HUMAN		CPI-SS09185EA8F	CXCL3	0.098	0.198	0.022	0.171	0.115	0.114	0.577	0.0	0.107	0.122	0.771	0.169	0.375	0.868	0.551	0.352	0.367	1.03	0.578	0.0
CXCL5	P42830	False	CXCL5_HUMAN		CPI-SS00270ECE6	CXCL5	0.0	0.0	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.003	0.0	0.011	0.003	0.0	0.009	0.0	0.023	0.0	0.0
CXCL6	P80162	False	CXCL6_HUMAN		CPI-SS093B46106	CXCL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.006	0.003	0.005	0.0	0.022	0.008	0.0
CXCL8	P10145	False	IL8_HUMAN		CPI-SS0315F51DD	CXCL8	0.108	0.256	0.089	0.633	0.079	0.706	1.947	0.0	0.208	0.956	1.1	2.341	2.759	1.094	0.946	1.592	2.11	2.314	1.587	0.044
CX3CL1	P78423	False	X3CL1_HUMAN		CPI-SS0388C9C86	CX3CL1	0.059	0.146	0.012	0.015	0.029	0.025	0.005	0.136	0.026	0.065	0.11	0.108	0.141	0.086	0.14	0.109	0.176	0.485	0.177	0.0
CXCL10	P02778	False	CXL10_HUMAN		CPI-SS080683E15	CXCL10	0.0	0.022	0.0	0.021	0.013	0.074	0.162	0.0	0.007	0.064	0.148	0.052	0.006	0.054	0.042	0.058	0.23	0.091	0.176	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS09FAC4977	CXCL11	0.022	0.0	0.0	0.007	0.0	0.0	0.009	0.0	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.012	0.031	0.008	0.014	0.0
CXCL9	Q07325	False	CXCL9_HUMAN		CPI-SS09A1EB4B3	CXCL9	0.008	0.0	0.019	0.0	0.0	0.0	0.076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.0	0.0
CXCL11	O14625	False	CXL11_HUMAN		CPI-SS0747FCACD	CXCL11	0.022	0.0	0.0	0.007	0.0	0.0	0.009	0.0	0.0	0.003	0.004	0.0	0.0	0.0	0.0	0.012	0.031	0.008	0.014	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0A28DCA72	CXCL12	0.106	0.847	0.974	0.268	0.567	0.044	0.051	0.097	0.217	0.003	0.022	0.004	0.006	0.008	0.002	0.0	0.01	0.003	0.014	0.523
CXCL14	O95715	False	CXL14_HUMAN		CPI-SS0669CC233	CXCL14	0.047	0.026	0.067	0.506	0.053	0.266	0.214	0.014	0.109	0.194	0.242	1.37	3.201	0.301	0.088	0.0	0.016	0.048	0.028	0.018
CXCL13	O43927	False	CXL13_HUMAN		CPI-SS0C2437E0D	CXCL13	0.012	0.002	0.131	0.294	0.076	0.07	0.009	0.0	0.052	0.013	0.012	0.015	0.004	0.037	0.005	0.0	0.001	0.002	0.0	0.0
CXCL16	Q9H2A7	False	CXL16_HUMAN		CPI-SS0B1535576	CXCL16	0.074	0.061	0.028	0.03	0.026	0.035	0.698	0.0	0.048	0.128	0.178	0.153	0.176	0.252	0.11	0.125	0.196	0.455	0.308	0.021
CCK	P06307	False	CCKN_HUMAN		CPI-SS00AD71822	CCK	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.01	0.0	0.006	0.0	0.004	0.0	0.0
GAST	P01350	False	GAST_HUMAN		CPI-SS0830AF8E6	GAST	0.009	0.007	0.0	0.094	0.003	0.027	0.029	0.0	0.011	0.054	0.078	0.481	0.48	0.135	0.049	0.0	0.0	0.003	0.0	0.0
C10orf99	Q6UWK7	False	GP15L_HUMAN		CPI-SS045D94D48	C10orf99	0.0	0.0	0.0	0.0	0.0	0.053	0.0	0.0	0.0	0.022	0.031	0.029	0.004	0.021	0.007	0.0	0.001	0.004	0.009	0.0
C1QL1	O75973	False	C1QRF_HUMAN		CPI-SS0F62347D4	C1QL1	0.0	0.0	0.0	0.0	0.018	0.021	0.0	0.0	0.004	0.0	0.006	0.009	0.024	0.0	0.0	0.0	0.0	0.006	0.002	0.022
C1QL4	Q86Z23	False	C1QL4_HUMAN		CPI-SS035DE17DA	C1QL4	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.002	0.004	0.003	0.0
C3	P01024	False	CO3_HUMAN		CPI-SS03E48EFEA	C3	0.0	0.03	0.312	0.445	0.06	0.122	0.236	0.0	0.034	0.187	0.247	0.386	0.194	0.129	0.157	0.226	0.267	0.63	0.274	0.01
C3	P01024	False	CO3_HUMAN		CPI-SS00F4019EA	C3	0.0	0.03	0.312	0.445	0.06	0.122	0.236	0.0	0.034	0.187	0.247	0.386	0.194	0.129	0.157	0.226	0.267	0.63	0.274	0.01
C4A	P0C0L4	False	CO4A_HUMAN		CPI-SS01E4E32AC	C4A	0.015	0.009	0.101	0.293	0.113	0.024	0.016	0.078	0.133	0.083	0.032	0.013	0.007	0.0	0.009	0.013	0.0	0.004	0.01	0.0
C5	P01031	False	CO5_HUMAN		CPI-SS0A7E3A1AF	C5	0.005	0.0	0.0	0.016	0.026	0.0	0.023	0.009	0.006	0.004	0.01	0.0	0.006	0.002	0.019	0.009	0.008	0.015	0.031	0.019
C5	P01031	False	CO5_HUMAN		CPI-SS00581282E	C5	0.005	0.0	0.0	0.016	0.026	0.0	0.023	0.009	0.006	0.004	0.01	0.0	0.006	0.002	0.019	0.009	0.008	0.015	0.031	0.019
UCN	P55089	False	UCN1_HUMAN		CPI-SS0A748917D	UCN	0.005	0.0	0.0	0.002	0.023	0.008	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.017	0.016	0.007	0.0	0.0	0.0	0.0
UCN2	Q96RP3	False	UCN2_HUMAN		CPI-SS058394CAD	UCN2	0.0	0.0	0.0	0.005	0.003	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.004	0.008	0.004	0.005	0.0
CSF1	P09603	False	CSF1_HUMAN		CPI-SS0AB1F04A0	CSF1	0.106	0.262	0.08	0.057	0.031	0.198	0.027	0.113	0.147	0.138	0.105	0.041	0.093	0.091	0.039	0.176	0.092	0.4	0.215	0.0
IL34	Q6ZMJ4	False	IL34_HUMAN		CPI-SS015162AFC	IL34	0.013	0.0	0.028	0.0	0.013	0.0	0.0	0.0	0.029	0.005	0.004	0.0	0.0	0.007	0.0	0.0	0.0	0.002	0.0	0.0
CSF2	P04141	False	CSF2_HUMAN		CPI-SC0DAAF158F	CSF2	0.0	0.0	0.0	0.0	0.0	0.117	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.02	0.0	0.0	0.0	0.0
CSF3	P09919	False	CSF3_HUMAN		CPI-SS08376F0E6	CSF3	0.034	0.078	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.008	0.041	0.024	0.015	0.049	0.01	0.105	0.192	0.307	0.181	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SC006556DF8	DHH	0.009	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IHH	Q14623	False	IHH_HUMAN		CPI-SC0037338E6	IHH	0.02	0.0	0.0	0.0	0.006	0.044	0.03	0.0	0.009	0.096	0.192	0.04	0.022	0.0	0.01	0.123	0.466	0.031	0.44	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC006170BDC	SHH	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.055	0.049	0.009	0.05	0.02	0.01	0.125	0.028	0.024	0.025	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SC0ABE55781	DHH	0.009	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IHH	Q14623	False	IHH_HUMAN		CPI-SC036B73615	IHH	0.02	0.0	0.0	0.0	0.006	0.044	0.03	0.0	0.009	0.096	0.192	0.04	0.022	0.0	0.01	0.123	0.466	0.031	0.44	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC08B0B5F27	SHH	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.055	0.049	0.009	0.05	0.02	0.01	0.125	0.028	0.024	0.025	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SC03021510C	DHH	0.009	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IHH	Q14623	False	IHH_HUMAN		CPI-SC0C3E862AA	IHH	0.02	0.0	0.0	0.0	0.006	0.044	0.03	0.0	0.009	0.096	0.192	0.04	0.022	0.0	0.01	0.123	0.466	0.031	0.44	0.0
SHH	Q15465	False	SHH_HUMAN		CPI-SC07F2D6624	SHH	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.055	0.049	0.009	0.05	0.02	0.01	0.125	0.028	0.024	0.025	0.0
DHH	O43323	False	DHH_HUMAN		CPI-SS07C846DEE	DHH	0.009	0.112	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
