id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	active_TF	celltype_pairs	active_celltype
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT5B	Germ.pre_oocyte|Somatic.granulosa	Somatic.granulosa
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS0B87D36A1	Estradiol_byCYP19A1_ESR2	complex:Estradiol_byCYP19A1	simple:Q92731	nan	ESR2	ESR2	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-CS0A04F7238	Estradiol_byHSD17B1_ESR2	complex:Estradiol_byHSD17B1	simple:Q92731	nan	ESR2	ESR2	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT6	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT6	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS0406B0B69	Cholesterol_byLIPA_RORA	complex:Cholesterol_byLIPA	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS0406B0B69	Cholesterol_byLIPA_RORA	complex:Cholesterol_byLIPA	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-CS06C6527F4	Cholesterol_byDHCR7_RORA	complex:Cholesterol_byDHCR7	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS06C6527F4	Cholesterol_byDHCR7_RORA	complex:Cholesterol_byDHCR7	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-CS086D3E39F	Desmosterol_byDHCR7_NR1H2	complex:Desmosterol_byDHCR7	simple:P55055	nan	NR1H2	NR1H2	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS086D3E39F	Desmosterol_byDHCR7_NR1H2	complex:Desmosterol_byDHCR7	simple:P55055	nan	NR1H2	NR1H2	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-CS099F73A95	DHEAsulfate_bySULT2B_PPARA	complex:DHEAsulfate_bySULT2B	simple:Q07869	nan	PPARA	PPARA	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS06E797E50	EFNB1_EPHB2	simple:P98172	simple:P29323	EFNB1	EPHB2	ELK1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	ELK1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0ECCB4382	EFNB3_EPHB2	simple:Q15768	simple:P29323	EFNB3	EPHB2	ELK1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS09D9D6811	EFNB1_EPHB4	simple:P98172	simple:P54760	EFNB1	EPHB4	ELK1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	ELK1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0F6AA700E	EFNB3_EPHB4	simple:Q15768	simple:P54760	EFNB3	EPHB4	ELK1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS076940BCD	LGALS3_MERTK	simple:P17931	simple:Q12866	LGALS3	MERTK	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0F7FF099C	GAS6_MERTK	simple:Q14393	simple:Q12866	GAS6	MERTK	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS04F1CBF06	NTN1_DCC	simple:O95631	simple:P43146	NTN1	DCC	OTX2	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HES1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY2	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY2	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HES1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY2	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY2	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS029811409	CNTN1_NOTCH2	simple:Q12860	simple:Q04721	CNTN1	NOTCH2	HES1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0E1A8414D	DLK1_NOTCH2	simple:P80370	simple:Q04721	DLK1	NOTCH2	HES1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS06BBCAC08	DLL3_NOTCH2	simple:Q9NYJ7	simple:Q04721	DLL3	NOTCH2	HES1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS060B82BBC	JAG1_NOTCH2	simple:P78504	simple:Q04721	JAG1	NOTCH2	HES1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS065B2DBAE	JAG2_NOTCH2	simple:Q9Y219	simple:Q04721	JAG2	NOTCH2	HES1	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	DLK1	NOTCH3	HES4	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS035E5A708	DLL3_NOTCH3	simple:Q9NYJ7	simple:Q9UM47	DLL3	NOTCH3	HES4	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	JAG1	NOTCH3	HES4	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT1	Somatic.granulosa|Germ.oocyte	Germ.oocyte
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT5B	Somatic.granulosa|Germ.oocyte	Somatic.granulosa
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT6	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT6	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-CS0406B0B69	Cholesterol_byLIPA_RORA	complex:Cholesterol_byLIPA	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-CS06C6527F4	Cholesterol_byDHCR7_RORA	complex:Cholesterol_byDHCR7	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-CS086D3E39F	Desmosterol_byDHCR7_NR1H2	complex:Desmosterol_byDHCR7	simple:P55055	nan	NR1H2	NR1H2	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-CS099F73A95	DHEAsulfate_bySULT2B_PPARA	complex:DHEAsulfate_bySULT2B	simple:Q07869	nan	PPARA	PPARA	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS06E797E50	EFNB1_EPHB2	simple:P98172	simple:P29323	EFNB1	EPHB2	ELK1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	ELK1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0ECCB4382	EFNB3_EPHB2	simple:Q15768	simple:P29323	EFNB3	EPHB2	ELK1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS09D9D6811	EFNB1_EPHB4	simple:P98172	simple:P54760	EFNB1	EPHB4	ELK1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	ELK1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0F6AA700E	EFNB3_EPHB4	simple:Q15768	simple:P54760	EFNB3	EPHB4	ELK1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HES1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY2	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY2	Somatic.granulosa|Germ.pre_oocyte	Germ.pre_oocyte
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HES1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY2	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY2	Somatic.granulosa|Germ.pre_oocyte	Germ.pre_oocyte
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS029811409	CNTN1_NOTCH2	simple:Q12860	simple:Q04721	CNTN1	NOTCH2	HES1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0E1A8414D	DLK1_NOTCH2	simple:P80370	simple:Q04721	DLK1	NOTCH2	HES1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS06BBCAC08	DLL3_NOTCH2	simple:Q9NYJ7	simple:Q04721	DLL3	NOTCH2	HES1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS060B82BBC	JAG1_NOTCH2	simple:P78504	simple:Q04721	JAG1	NOTCH2	HES1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS065B2DBAE	JAG2_NOTCH2	simple:Q9Y219	simple:Q04721	JAG2	NOTCH2	HES1	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	DLK1	NOTCH3	HES4	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS035E5A708	DLL3_NOTCH3	simple:Q9NYJ7	simple:Q9UM47	DLL3	NOTCH3	HES4	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	JAG1	NOTCH3	HES4	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT5B	Somatic.granulosa|Germ.pre_oocyte	Somatic.granulosa
CPI-CS019C00E02	Androsterone_byHSD17B6_NR1H4	complex:Androsterone_byHSD17B6	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-CS08D535BCF	22Hydroxycholesterol_byCYP11A1_NR1H4	complex:22Hydroxycholesterol_byCYP11A1	simple:Q96RI1	nan	NR1H4	NR1H4	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT6	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT6	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-CS0406B0B69	Cholesterol_byLIPA_RORA	complex:Cholesterol_byLIPA	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-CS06C6527F4	Cholesterol_byDHCR7_RORA	complex:Cholesterol_byDHCR7	simple:P35398	nan	RORA	RORA	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-CS086D3E39F	Desmosterol_byDHCR7_NR1H2	complex:Desmosterol_byDHCR7	simple:P55055	nan	NR1H2	NR1H2	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-CS099F73A95	DHEAsulfate_bySULT2B_PPARA	complex:DHEAsulfate_bySULT2B	simple:Q07869	nan	PPARA	PPARA	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS06E797E50	EFNB1_EPHB2	simple:P98172	simple:P29323	EFNB1	EPHB2	ELK1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0ECC9DF3E	EFNB2_EPHB2	simple:P52799	simple:P29323	EFNB2	EPHB2	ELK1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0ECCB4382	EFNB3_EPHB2	simple:Q15768	simple:P29323	EFNB3	EPHB2	ELK1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS09D9D6811	EFNB1_EPHB4	simple:P98172	simple:P54760	EFNB1	EPHB4	ELK1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS08D0F9109	EFNB2_EPHB4	simple:P52799	simple:P54760	EFNB2	EPHB4	ELK1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0F6AA700E	EFNB3_EPHB4	simple:Q15768	simple:P54760	EFNB3	EPHB4	ELK1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HES1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY2	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0E5A6ADB3	DLL3_NOTCH1	simple:Q9NYJ7	simple:P46531	DLL3	NOTCH1	HEY1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HES1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY2	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	HEY1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS029811409	CNTN1_NOTCH2	simple:Q12860	simple:Q04721	CNTN1	NOTCH2	HES1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0E1A8414D	DLK1_NOTCH2	simple:P80370	simple:Q04721	DLK1	NOTCH2	HES1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS06BBCAC08	DLL3_NOTCH2	simple:Q9NYJ7	simple:Q04721	DLL3	NOTCH2	HES1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS060B82BBC	JAG1_NOTCH2	simple:P78504	simple:Q04721	JAG1	NOTCH2	HES1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS065B2DBAE	JAG2_NOTCH2	simple:Q9Y219	simple:Q04721	JAG2	NOTCH2	HES1	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS007AA9FDE	DLK1_NOTCH3	simple:P80370	simple:Q9UM47	DLK1	NOTCH3	HES4	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS035E5A708	DLL3_NOTCH3	simple:Q9NYJ7	simple:Q9UM47	DLL3	NOTCH3	HES4	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0B99F22A2	JAG1_NOTCH3	simple:P78504	simple:Q9UM47	JAG1	NOTCH3	HES4	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS05A26A1DE	PDGFB_PDGFRB	simple:P01127	simple:P09619	PDGFB	PDGFRB	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0B3C76C9D	PDGFD_PDGFRB	simple:Q9GZP0	simple:P09619	PDGFD	PDGFRB	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0A612BCEF	KITLG_KIT	simple:P21583	simple:P10721	KITLG	KIT	STAT5B	Somatic.granulosa|Somatic.granulosa	Somatic.granulosa
CPI-SS0A28DCA72	CXCL12_CXCR4	simple:P48061	simple:P61073	CXCL12	CXCR4	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0669CC233	CXCL14_CXCR4	simple:O95715	simple:P61073	CXCL14	CXCR4	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS052119104	AREG_EGFR	simple:P15514	simple:P00533	AREG	EGFR	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0CC966B71	BTC_EGFR	simple:P35070	simple:P00533	BTC	EGFR	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS07E5C3060	TGFA_EGFR	simple:P01135	simple:P00533	TGFA	EGFR	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0B70EB09E	PDGFA_PDGFRA	simple:P04085	simple:P16234	PDGFA	PDGFRA	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS0FEEB187C	PDGFB_PDGFRA	simple:P01127	simple:P16234	PDGFB	PDGFRA	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
CPI-SS06DA9B4FE	PDGFC_PDGFRA	simple:Q9NRA1	simple:P16234	PDGFC	PDGFRA	STAT5B	Germ.oogonia_STRA8|Germ.oogonia_meiotic	Germ.oogonia_meiotic
