gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	endo.Arterial	endo.Venous	epi.Ciliated	epi.Glandular	epi.Glandular_secretory	epi.Glandular_secretory_FGF7	epi.Luminal	epi.SOX9_basalis	epi.SOX9_functionalis_I	epi.SOX9_functionalis_II	epi.SOX9_luminal	epi.preCiliated	epi.preGlandular	epi.preLuminal	immune.eM1	immune.eM2	immune.uNK1	immune.uNK3	mes.Fibroblast_basalis	mes.dStromal_early	mes.dStromal_late	mes.dStromal_mid	mes.ePV_1a	mes.ePV_1b	mes.ePV_2	mes.eStromal	mes.eStromal_MMPs	mes.uSMCs
CLSTN1	O94985	False	CSTN1_HUMAN		CPI-SS0DD3733E8	CLSTN1	0.428	0.44	0.52	0.43	0.706	0.292	0.342	0.501	0.404	0.524	0.544	0.535	0.33	0.372	0.174	0.218	0.19	0.068	0.344	0.444	0.488	0.384	0.26	0.386	0.428	0.542	0.636	0.376
CLSTN2	Q9H4D0	False	CSTN2_HUMAN		CPI-SS01A7DC3C1	CLSTN2	0.022	0.012	0.01	0.0	0.0	0.002	0.0	0.0	0.004	0.008	0.006	0.023	0.002	0.002	0.004	0.008	0.002	0.0	0.081	0.078	0.114	0.076	0.35	0.066	0.022	0.152	0.18	0.058
CLSTN3	Q9BQT9	False	CSTN3_HUMAN		CPI-SS0180FFBED	CLSTN3	0.296	0.438	0.054	0.028	0.034	0.008	0.026	0.159	0.228	0.148	0.21	0.184	0.07	0.104	0.028	0.02	0.244	0.08	0.128	0.092	0.12	0.134	0.124	0.066	0.088	0.142	0.12	0.056
LRRTM1	Q86UE6	False	LRRT1_HUMAN		CPI-SS0EEFFA23C	LRRTM1	0.0	0.0	0.006	0.006	0.006	0.0	0.006	0.008	0.016	0.01	0.042	0.01	0.01	0.01	0.006	0.0	0.0	0.002	0.0	0.082	0.006	0.03	0.002	0.006	0.016	0.12	0.082	0.006
LRRTM2	O43300	False	LRRT2_HUMAN		CPI-SS0C0329180	LRRTM2	0.018	0.034	0.036	0.044	0.056	0.002	0.028	0.057	0.228	0.07	0.13	0.081	0.078	0.106	0.006	0.004	0.008	0.004	0.0	0.014	0.006	0.01	0.002	0.024	0.02	0.014	0.012	0.0
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS0F97A06CD	LRRTM4	0.0	0.0	0.0	0.004	0.0	0.0	0.002	0.0	0.006	0.002	0.002	0.0	0.0	0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.002	0.012	0.008	0.004
NLGN1	Q8N2Q7	False	NLGN1_HUMAN		CPI-SS0731F750C	NLGN1	0.0	0.014	0.004	0.002	0.002	0.0	0.0	0.003	0.008	0.002	0.002	0.01	0.002	0.002	0.002	0.006	0.0	0.0	0.117	0.208	0.064	0.152	0.102	0.024	0.16	0.316	0.164	0.032
NLGN2	Q8NFZ4	False	NLGN2_HUMAN		CPI-SS0C12FCB93	NLGN2	0.088	0.076	0.02	0.016	0.04	0.008	0.01	0.048	0.032	0.024	0.066	0.016	0.014	0.046	0.01	0.014	0.008	0.006	0.174	0.25	0.178	0.276	0.194	0.19	0.18	0.242	0.292	0.124
NLGN3	Q9NZ94	False	NLGN3_HUMAN		CPI-SS07FBAAD8D	NLGN3	0.004	0.004	0.0	0.002	0.002	0.0	0.0	0.008	0.016	0.012	0.0	0.005	0.002	0.006	0.008	0.004	0.002	0.002	0.047	0.026	0.002	0.008	0.008	0.02	0.028	0.064	0.01	0.024
NLGN4X	Q8N0W4	False	NLGNX_HUMAN		CPI-SS0F9118AB4	NLGN4X	0.14	0.07	0.158	0.046	0.094	0.012	0.46	0.042	0.03	0.054	0.466	0.106	0.054	0.412	0.014	0.006	0.0	0.014	0.12	0.28	0.302	0.396	0.028	0.11	0.21	0.228	0.264	0.032
FN1	P02751	False	FINC_HUMAN		CPI-SC0149E8473	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC088D2EEF4	L1CAM	0.006	0.002	0.006	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.012	0.003	0.0	0.002	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.002
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0D085D655	THBS1	0.296	0.47	0.266	0.042	0.244	0.162	0.064	0.269	0.456	0.136	0.454	0.332	0.05	0.214	0.226	0.09	0.236	0.102	0.477	0.094	0.704	0.27	0.442	0.774	0.62	0.276	0.42	0.682
VTN	P04004	False	VTNC_HUMAN		CPI-SC0EA162039	VTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.005	0.0	0.066	0.022	0.012	0.022	0.026	0.01	0.004	0.004
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC0AFB661A4	CD40LG	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.01	0.008	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
PLG	P00747	False	PLMN_HUMAN		CPI-SC003C7B6F1	PLG	0.0	0.0	0.046	0.0	0.002	0.012	0.0	0.003	0.002	0.004	0.002	0.016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC0C09120F1	ICAM1	0.49	0.534	0.136	0.144	0.122	0.08	0.116	0.181	0.476	0.316	0.44	0.229	0.318	0.31	0.63	0.522	0.242	0.146	0.109	0.042	0.406	0.094	0.136	0.132	0.114	0.086	0.146	0.076
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SC071B77A18	JAM3	0.28	0.228	0.004	0.002	0.004	0.004	0.006	0.0	0.014	0.008	0.008	0.083	0.004	0.004	0.004	0.008	0.006	0.008	0.219	0.186	0.194	0.222	0.196	0.338	0.318	0.274	0.372	0.268
F10	P00742	False	FA10_HUMAN		CPI-SC02C7E2DB4	F10	0.012	0.018	0.024	0.01	0.006	0.012	0.016	0.003	0.004	0.014	0.006	0.247	0.014	0.018	0.012	0.012	0.01	0.016	0.318	0.664	0.25	0.49	0.476	0.202	0.224	0.468	0.246	0.046
C3	P01024	False	CO3_HUMAN		CPI-SC0C93C7670	C3	0.018	0.018	0.282	0.326	0.216	0.028	0.232	0.272	0.438	0.426	0.716	0.462	0.218	0.474	0.302	0.282	0.016	0.014	0.315	0.034	0.516	0.37	0.026	0.04	0.02	0.026	0.142	0.018
THY1	P04216	False	THY1_HUMAN		CPI-SC003905460	THY1	0.328	0.636	0.088	0.018	0.064	0.062	0.014	0.031	0.064	0.066	0.074	0.101	0.016	0.024	0.076	0.088	0.046	0.05	0.534	0.684	0.692	0.58	0.312	0.79	0.928	0.902	0.648	0.256
GP1BA	P07359	False	GP1BA_HUMAN		CPI-SC0329DFA42	GP1BA	0.006	0.002	0.018	0.002	0.004	0.0	0.004	0.011	0.042	0.01	0.022	0.021	0.012	0.022	0.004	0.002	0.0	0.0	0.0	0.004	0.002	0.002	0.002	0.0	0.008	0.004	0.01	0.006
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC08CB03AD8	ICAM1	0.49	0.534	0.136	0.144	0.122	0.08	0.116	0.181	0.476	0.316	0.44	0.229	0.318	0.31	0.63	0.522	0.242	0.146	0.109	0.042	0.406	0.094	0.136	0.132	0.114	0.086	0.146	0.076
THY1	P04216	False	THY1_HUMAN		CPI-SC0EFDBED2D	THY1	0.328	0.636	0.088	0.018	0.064	0.062	0.014	0.031	0.064	0.066	0.074	0.101	0.016	0.024	0.076	0.088	0.046	0.05	0.534	0.684	0.692	0.58	0.312	0.79	0.928	0.902	0.648	0.256
FN1	P02751	False	FINC_HUMAN		CPI-SC08C485EAE	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
LAMA3	Q16787	False	LAMA3_HUMAN		CPI-SC0E5A1BA8E	LAMA3	0.06	0.104	0.316	0.096	0.184	0.018	0.198	0.159	0.17	0.278	0.43	0.447	0.246	0.348	0.008	0.006	0.004	0.01	0.091	0.074	0.03	0.04	0.394	0.522	0.21	0.138	0.054	0.204
THBS1	P07996	False	TSP1_HUMAN		CPI-SC0B80B8591	THBS1	0.296	0.47	0.266	0.042	0.244	0.162	0.064	0.269	0.456	0.136	0.454	0.332	0.05	0.214	0.226	0.09	0.236	0.102	0.477	0.094	0.704	0.27	0.442	0.774	0.62	0.276	0.42	0.682
CSPG4	Q6UVK1	False	CSPG4_HUMAN		CPI-SC0FA241084	CSPG4	0.004	0.004	0.014	0.002	0.006	0.0	0.0	0.0	0.002	0.002	0.002	0.013	0.02	0.008	0.006	0.0	0.022	0.0	0.018	0.014	0.006	0.006	0.142	0.498	0.194	0.024	0.012	0.136
FN1	P02751	False	FINC_HUMAN		CPI-SC0F96CE387	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
JAM2	P57087	False	JAM2_HUMAN		CPI-SC0C2126F8E	JAM2	0.652	0.596	0.018	0.0	0.002	0.002	0.002	0.11	0.314	0.262	0.014	0.049	0.022	0.006	0.028	0.01	0.006	0.002	0.188	0.102	0.062	0.058	0.082	0.068	0.164	0.212	0.226	0.11
SPP1	P10451	False	OSTP_HUMAN		CPI-SC0C81483EA	SPP1	0.1	0.234	0.402	0.612	0.654	0.694	0.266	0.034	0.042	0.076	0.118	0.099	0.308	0.176	0.318	0.288	0.05	0.026	0.005	0.036	0.046	0.11	0.008	0.068	0.038	0.008	0.048	0.002
TNC	P24821	False	TENA_HUMAN		CPI-SC00B50273B	TNC	0.048	0.384	0.048	0.02	0.046	0.01	0.002	0.331	0.672	0.414	0.222	0.21	0.002	0.016	0.034	0.032	0.018	0.02	0.208	0.238	0.168	0.148	0.212	0.222	0.474	0.456	0.144	0.282
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC0B2557C9D	VCAM1	0.13	0.14	0.012	0.004	0.004	0.004	0.002	0.0	0.0	0.002	0.044	0.01	0.0	0.002	0.026	0.084	0.002	0.006	0.065	0.012	0.054	0.06	0.012	0.134	0.028	0.014	0.044	0.006
PLA2G2A	P14555	False	PA2GA_HUMAN		CPI-SC09A33C92E	PLA2G2A	0.004	0.006	0.004	0.008	0.018	0.026	0.008	0.0	0.0	0.0	0.0	0.005	0.002	0.0	0.008	0.006	0.004	0.006	0.07	0.018	0.186	0.222	0.004	0.01	0.008	0.002	0.01	0.006
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0E029AB31	PLAUR	0.224	0.35	0.518	0.66	0.804	0.266	0.828	0.533	0.92	0.626	0.874	0.473	0.468	0.744	0.85	0.606	0.068	0.044	0.208	0.186	0.518	0.204	0.14	0.23	0.22	0.23	0.424	0.092
FN1	P02751	False	FINC_HUMAN		CPI-SC034EE8AAA	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC06C0A2080	VCAM1	0.13	0.14	0.012	0.004	0.004	0.004	0.002	0.0	0.0	0.002	0.044	0.01	0.0	0.002	0.026	0.084	0.002	0.006	0.065	0.012	0.054	0.06	0.012	0.134	0.028	0.014	0.044	0.006
MADCAM1	Q13477	False	MADCA_HUMAN		CPI-SC056FC1F11	MADCAM1	0.038	0.108	0.002	0.006	0.002	0.0	0.0	0.011	0.008	0.008	0.004	0.013	0.002	0.0	0.01	0.004	0.0	0.004	0.013	0.014	0.006	0.014	0.0	0.01	0.008	0.01	0.01	0.006
FN1	P02751	False	FINC_HUMAN		CPI-SC06C3BA86F	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC02CB6F5A5	L1CAM	0.006	0.002	0.006	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.012	0.003	0.0	0.002	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.002
PLA2G2A	P14555	False	PA2GA_HUMAN		CPI-SC08F3F7DC6	PLA2G2A	0.004	0.006	0.004	0.008	0.018	0.026	0.008	0.0	0.0	0.0	0.0	0.005	0.002	0.0	0.008	0.006	0.004	0.006	0.07	0.018	0.186	0.222	0.004	0.01	0.008	0.002	0.01	0.006
CD40LG	P29965	False	CD40L_HUMAN		CPI-SC03A4FA18B	CD40LG	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.01	0.008	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0
FBN1	P35555	False	FBN1_HUMAN		CPI-SC0ABE9B7D2	FBN1	0.39	0.296	0.024	0.018	0.052	0.018	0.016	0.023	0.032	0.018	0.042	0.122	0.008	0.016	0.048	0.056	0.016	0.022	0.487	0.698	0.644	0.618	0.19	0.502	0.646	0.784	0.78	0.104
FN1	P02751	False	FINC_HUMAN		CPI-SC04BC5B245	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
TNC	P24821	False	TENA_HUMAN		CPI-SC09B2D1C63	TNC	0.048	0.384	0.048	0.02	0.046	0.01	0.002	0.331	0.672	0.414	0.222	0.21	0.002	0.016	0.034	0.032	0.018	0.02	0.208	0.238	0.168	0.148	0.212	0.222	0.474	0.456	0.144	0.282
FN1	P02751	False	FINC_HUMAN		CPI-SC08F923F07	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC01D9AD677	L1CAM	0.006	0.002	0.006	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.012	0.003	0.0	0.002	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.002
VTN	P04004	False	VTNC_HUMAN		CPI-SC0717E21B0	VTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.005	0.0	0.066	0.022	0.012	0.022	0.026	0.01	0.004	0.004
FN1	P02751	False	FINC_HUMAN		CPI-SC06D7BD0F6	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0FCA446B5	L1CAM	0.006	0.002	0.006	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.012	0.003	0.0	0.002	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.002
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC07763D025	LAMC1	0.514	0.636	0.4	0.45	0.74	0.258	0.376	0.572	0.75	0.656	0.746	0.616	0.49	0.544	0.044	0.056	0.014	0.026	0.367	0.348	0.424	0.42	0.478	0.774	0.678	0.53	0.684	0.322
SPP1	P10451	False	OSTP_HUMAN		CPI-SC03E67206C	SPP1	0.1	0.234	0.402	0.612	0.654	0.694	0.266	0.034	0.042	0.076	0.118	0.099	0.308	0.176	0.318	0.288	0.05	0.026	0.005	0.036	0.046	0.11	0.008	0.068	0.038	0.008	0.048	0.002
TNC	P24821	False	TENA_HUMAN		CPI-SC021D4420C	TNC	0.048	0.384	0.048	0.02	0.046	0.01	0.002	0.331	0.672	0.414	0.222	0.21	0.002	0.016	0.034	0.032	0.018	0.02	0.208	0.238	0.168	0.148	0.212	0.222	0.474	0.456	0.144	0.282
THBS1	P07996	False	TSP1_HUMAN		CPI-SC02EA03F82	THBS1	0.296	0.47	0.266	0.042	0.244	0.162	0.064	0.269	0.456	0.136	0.454	0.332	0.05	0.214	0.226	0.09	0.236	0.102	0.477	0.094	0.704	0.27	0.442	0.774	0.62	0.276	0.42	0.682
VTN	P04004	False	VTNC_HUMAN		CPI-SC045FE8A01	VTN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.002	0.0	0.0	0.005	0.0	0.066	0.022	0.012	0.022	0.026	0.01	0.004	0.004
FGF1	P05230	False	FGF1_HUMAN		CPI-SC0FB36427B	FGF1	0.002	0.0	0.0	0.002	0.0	0.0	0.006	0.003	0.0	0.004	0.002	0.003	0.004	0.002	0.0	0.004	0.0	0.0	0.018	0.022	0.0	0.004	0.0	0.026	0.022	0.082	0.062	0.006
FGF2	P09038	False	FGF2_HUMAN		CPI-SC0F72E9E4E	FGF2	0.256	0.082	0.012	0.006	0.01	0.016	0.01	0.0	0.038	0.006	0.056	0.029	0.004	0.008	0.004	0.002	0.0	0.006	0.167	0.196	0.388	0.272	0.14	0.226	0.196	0.218	0.368	0.232
IGF1	P05019	False	IGF1_HUMAN		CPI-SC0D3D23FAA	IGF1	0.104	0.14	0.282	0.158	0.238	0.23	0.174	0.343	0.198	0.204	0.216	0.296	0.148	0.188	0.32	0.598	0.102	0.178	0.677	0.996	0.614	0.958	0.074	0.422	0.684	0.998	0.578	0.438
PLAUR	Q03405	False	UPAR_HUMAN		CPI-SC0C4FD0754	PLAUR	0.224	0.35	0.518	0.66	0.804	0.266	0.828	0.533	0.92	0.626	0.874	0.473	0.468	0.744	0.85	0.606	0.068	0.044	0.208	0.186	0.518	0.204	0.14	0.23	0.22	0.23	0.424	0.092
THY1	P04216	False	THY1_HUMAN		CPI-SC0F0AC498A	THY1	0.328	0.636	0.088	0.018	0.064	0.062	0.014	0.031	0.064	0.066	0.074	0.101	0.016	0.024	0.076	0.088	0.046	0.05	0.534	0.684	0.692	0.58	0.312	0.79	0.928	0.902	0.648	0.256
VWF	P04275	False	VWF_HUMAN		CPI-SC060FE7871	VWF	0.692	0.936	0.018	0.012	0.038	0.004	0.018	0.037	0.018	0.036	0.03	0.036	0.026	0.02	0.024	0.024	0.018	0.016	0.036	0.026	0.012	0.026	0.032	0.036	0.046	0.02	0.046	0.036
MMP2	P08253	False	MMP2_HUMAN		CPI-SC0A6D5D2B1	MMP2	0.582	0.35	0.072	0.028	0.13	0.126	0.032	0.552	0.062	0.08	0.13	0.07	0.02	0.026	0.15	0.146	0.038	0.048	0.896	0.808	0.964	0.824	0.258	0.286	0.642	0.85	0.974	0.576
OMD	Q99983	False	OMD_HUMAN		CPI-SC042AD06C6	OMD	0.01	0.002	0.006	0.002	0.004	0.004	0.002	0.0	0.002	0.002	0.004	0.005	0.002	0.002	0.004	0.0	0.0	0.0	0.378	0.124	0.084	0.144	0.006	0.01	0.008	0.14	0.046	0.014
FN1	P02751	False	FINC_HUMAN		CPI-SC09B45FB39	FN1	0.742	0.646	0.072	0.06	0.078	0.03	0.028	0.057	0.046	0.062	0.06	0.075	0.134	0.102	0.216	0.102	0.08	0.088	0.497	0.96	0.478	0.746	0.348	0.868	0.846	0.78	0.562	0.324
GJA1	P17302	False	CXA1_HUMAN		CPI-SS04829AC68	GJA1	0.408	0.572	0.222	0.16	0.684	0.292	0.218	0.079	0.44	0.256	0.708	0.423	0.12	0.442	0.096	0.086	0.028	0.064	0.388	0.614	0.614	0.718	0.072	0.136	0.284	0.88	0.894	0.206
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS08658BB16	GJA3	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0C4261737	GJC1	0.14	0.102	0.018	0.018	0.066	0.004	0.006	0.014	0.052	0.018	0.04	0.073	0.008	0.018	0.01	0.004	0.002	0.006	0.089	0.104	0.186	0.09	0.682	0.798	0.7	0.126	0.156	0.394
GJA1	P17302	False	CXA1_HUMAN		CPI-SS024F36886	GJA1	0.408	0.572	0.222	0.16	0.684	0.292	0.218	0.079	0.44	0.256	0.708	0.423	0.12	0.442	0.096	0.086	0.028	0.064	0.388	0.614	0.614	0.718	0.072	0.136	0.284	0.88	0.894	0.206
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS0F5FC7262	GJA3	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
GJA5	P36382	False	CXA5_HUMAN		CPI-SS0ACFA4F22	GJA5	0.516	0.024	0.002	0.0	0.0	0.0	0.0	0.0	0.002	0.006	0.004	0.0	0.004	0.018	0.002	0.002	0.0	0.0	0.005	0.006	0.002	0.004	0.04	0.108	0.026	0.01	0.0	0.002
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0E7883ADC	GJC1	0.14	0.102	0.018	0.018	0.066	0.004	0.006	0.014	0.052	0.018	0.04	0.073	0.008	0.018	0.01	0.004	0.002	0.006	0.089	0.104	0.186	0.09	0.682	0.798	0.7	0.126	0.156	0.394
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS00457EB1A	GJA3	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
GJA3	Q9Y6H8	False	CXA3_HUMAN		CPI-SS062D2530F	GJA3	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0
GJC1	P36383	False	CXG1_HUMAN		CPI-SS0CEFF4625	GJC1	0.14	0.102	0.018	0.018	0.066	0.004	0.006	0.014	0.052	0.018	0.04	0.073	0.008	0.018	0.01	0.004	0.002	0.006	0.089	0.104	0.186	0.09	0.682	0.798	0.7	0.126	0.156	0.394
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS0E9A581F8	ICAM1	0.49	0.534	0.136	0.144	0.122	0.08	0.116	0.181	0.476	0.316	0.44	0.229	0.318	0.31	0.63	0.522	0.242	0.146	0.109	0.042	0.406	0.094	0.136	0.132	0.114	0.086	0.146	0.076
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SC00035437A	ICAM1	0.49	0.534	0.136	0.144	0.122	0.08	0.116	0.181	0.476	0.316	0.44	0.229	0.318	0.31	0.63	0.522	0.242	0.146	0.109	0.042	0.406	0.094	0.136	0.132	0.114	0.086	0.146	0.076
ICAM2	P13598	False	ICAM2_HUMAN		CPI-SC0943ECD6E	ICAM2	0.884	0.768	0.024	0.004	0.022	0.004	0.008	0.017	0.004	0.014	0.05	0.042	0.002	0.0	0.216	0.142	0.082	0.116	0.052	0.04	0.042	0.036	0.066	0.112	0.068	0.042	0.068	0.012
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SC09DC9200A	ICAM3	0.174	0.22	0.16	0.12	0.108	0.056	0.078	0.368	0.246	0.392	0.274	0.527	0.412	0.166	0.228	0.046	0.666	0.456	0.034	0.092	0.072	0.082	0.018	0.116	0.12	0.098	0.136	0.004
ICAM4	Q14773	False	ICAM4_HUMAN		CPI-SC0A3A31D04	ICAM4	0.134	0.132	0.046	0.048	0.028	0.008	0.042	0.147	0.096	0.136	0.098	0.052	0.122	0.1	0.206	0.164	0.002	0.002	0.01	0.016	0.118	0.018	0.004	0.012	0.026	0.032	0.01	0.004
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SC0DEE2AF32	F11R	0.562	0.344	0.806	0.792	0.87	0.264	0.622	0.72	0.952	0.766	0.92	0.961	0.696	0.818	0.176	0.138	0.074	0.07	0.018	0.026	0.028	0.046	0.018	0.056	0.024	0.02	0.016	0.008
ICAM1	P05362	False	ICAM1_HUMAN		CPI-SS09C4FCB90	ICAM1	0.49	0.534	0.136	0.144	0.122	0.08	0.116	0.181	0.476	0.316	0.44	0.229	0.318	0.31	0.63	0.522	0.242	0.146	0.109	0.042	0.406	0.094	0.136	0.132	0.114	0.086	0.146	0.076
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SS00F979E99	ICAM3	0.174	0.22	0.16	0.12	0.108	0.056	0.078	0.368	0.246	0.392	0.274	0.527	0.412	0.166	0.228	0.046	0.666	0.456	0.034	0.092	0.072	0.082	0.018	0.116	0.12	0.098	0.136	0.004
ICAM3	P32942	False	ICAM3_HUMAN		CPI-SC03C325B42	ICAM3	0.174	0.22	0.16	0.12	0.108	0.056	0.078	0.368	0.246	0.392	0.274	0.527	0.412	0.166	0.228	0.046	0.666	0.456	0.034	0.092	0.072	0.082	0.018	0.116	0.12	0.098	0.136	0.004
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC032D980B8	VCAM1	0.13	0.14	0.012	0.004	0.004	0.004	0.002	0.0	0.0	0.002	0.044	0.01	0.0	0.002	0.026	0.084	0.002	0.006	0.065	0.012	0.054	0.06	0.012	0.134	0.028	0.014	0.044	0.006
JAM2	P57087	False	JAM2_HUMAN		CPI-SS087B53ABF	JAM2	0.652	0.596	0.018	0.0	0.002	0.002	0.002	0.11	0.314	0.262	0.014	0.049	0.022	0.006	0.028	0.01	0.006	0.002	0.188	0.102	0.062	0.058	0.082	0.068	0.164	0.212	0.226	0.11
JAM3	Q9BX67	False	JAM3_HUMAN		CPI-SS0F9D53834	JAM3	0.28	0.228	0.004	0.002	0.004	0.004	0.006	0.0	0.014	0.008	0.008	0.083	0.004	0.004	0.004	0.008	0.006	0.008	0.219	0.186	0.194	0.222	0.196	0.338	0.318	0.274	0.372	0.268
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC030C83222	L1CAM	0.006	0.002	0.006	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.012	0.003	0.0	0.002	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.002
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0EB9B5460	L1CAM	0.006	0.002	0.006	0.002	0.0	0.0	0.018	0.0	0.0	0.0	0.012	0.003	0.0	0.002	0.0	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.002	0.0	0.002	0.0	0.0	0.002
