gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	endo.Arterial	endo.Venous	epi.Ciliated	epi.Glandular	epi.Glandular_secretory	epi.Glandular_secretory_FGF7	epi.Luminal	epi.SOX9_basalis	epi.SOX9_functionalis_I	epi.SOX9_functionalis_II	epi.SOX9_luminal	epi.preCiliated	epi.preGlandular	epi.preLuminal	immune.eM1	immune.eM2	immune.uNK1	immune.uNK3	mes.Fibroblast_basalis	mes.dStromal_early	mes.dStromal_late	mes.dStromal_mid	mes.ePV_1a	mes.ePV_1b	mes.ePV_2	mes.eStromal	mes.eStromal_MMPs	mes.uSMCs
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC030C83222	L1CAM	0.01	0.002	0.008	0.001	0.0	0.0	0.016	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.015	0.0	0.002	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.004
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SC0EB9B5460	L1CAM	0.01	0.002	0.008	0.001	0.0	0.0	0.016	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.015	0.0	0.002	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.004
SPP1	P10451	False	OSTP_HUMAN		CPI-SC069FF84F5	SPP1	0.469	2.5	1.328	5.517	3.515	4.639	1.16	0.028	0.018	0.106	0.091	0.091	0.545	0.278	34.55	12.775	0.065	0.098	0.006	0.056	0.043	0.17	0.018	0.1	0.066	0.008	0.044	0.001
TNC	P24821	False	TENA_HUMAN		CPI-SC0B5F57CE1	TNC	0.06	0.95	0.032	0.018	0.026	0.015	0.001	0.219	1.245	0.446	0.17	0.151	0.001	0.01	0.045	0.044	0.023	0.052	0.675	0.562	0.257	0.327	0.752	0.36	2.033	1.178	0.319	1.032
VCAM1	P19320	False	VCAM1_HUMAN		CPI-SC061E89E41	VCAM1	0.513	0.731	0.008	0.002	0.001	0.004	0.004	0.0	0.0	0.001	0.052	0.007	0.0	0.001	0.045	0.165	0.003	0.018	0.206	0.015	0.072	0.069	0.016	0.182	0.033	0.013	0.15	0.017
L1CAM	P32004	False	L1CAM_HUMAN		CPI-SS0ACD487F0	L1CAM	0.01	0.002	0.008	0.001	0.0	0.0	0.016	0.0	0.0	0.0	0.002	0.0	0.0	0.002	0.0	0.0	0.0	0.015	0.0	0.002	0.0	0.0	0.004	0.0	0.002	0.0	0.0	0.004
CHL1	O00533	False	NCHL1_HUMAN		CPI-SS0A5AFF451	CHL1	0.059	0.001	0.025	0.002	0.025	0.027	0.004	0.0	0.001	0.001	0.138	0.05	0.002	0.019	0.0	0.0	0.0	0.0	0.172	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.015	0.036
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC024FAED24	LAMC1	1.089	1.474	0.424	0.628	1.164	0.525	0.582	0.396	0.819	0.571	0.703	0.358	0.359	0.532	0.051	0.071	0.016	0.088	1.031	0.59	0.577	0.726	1.279	2.159	1.577	0.978	1.484	0.747
LAMC1	P11047	False	LAMC1_HUMAN		CPI-SC03FF6E42F	LAMC1	1.089	1.474	0.424	0.628	1.164	0.525	0.582	0.396	0.819	0.571	0.703	0.358	0.359	0.532	0.051	0.071	0.016	0.088	1.031	0.59	0.577	0.726	1.279	2.159	1.577	0.978	1.484	0.747
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS00661A3A4	NECTIN1	0.04	0.03	0.046	0.04	0.022	0.02	0.088	0.022	0.159	0.065	0.199	0.039	0.088	0.141	0.035	0.026	0.209	0.014	0.02	0.029	0.026	0.022	0.098	0.245	0.157	0.079	0.046	0.02
NECTIN1	Q15223	False	PVRL1_HUMAN		CPI-SS01E0F2D2C	NECTIN1	0.04	0.03	0.046	0.04	0.022	0.02	0.088	0.022	0.159	0.065	0.199	0.039	0.088	0.141	0.035	0.026	0.209	0.014	0.02	0.029	0.026	0.022	0.098	0.245	0.157	0.079	0.046	0.02
NECTIN2	Q92692	False	PVRL2_HUMAN		CPI-SS0E14458C9	NECTIN2	1.766	1.936	0.787	0.755	0.695	0.854	1.394	0.35	1.909	0.816	1.852	0.529	0.658	1.434	0.492	0.429	0.036	0.094	0.592	0.521	1.343	0.594	0.901	0.886	1.007	0.893	1.265	0.692
NECTIN3	Q9NQS3	False	PVRL3_HUMAN		CPI-SS0BA232458	NECTIN3	0.108	0.152	0.096	0.043	0.012	0.006	0.219	0.04	0.158	0.049	0.237	0.134	0.056	0.218	0.008	0.017	0.116	0.094	0.162	0.153	0.106	0.136	0.126	0.282	0.141	0.114	0.164	0.167
PVR	P15151	False	PVR_HUMAN		CPI-SS00561BBD7	PVR	0.332	0.418	0.097	0.11	0.241	0.206	0.113	0.105	0.141	0.114	0.222	0.118	0.154	0.227	0.115	0.07	0.047	0.019	0.053	0.068	0.12	0.096	0.118	0.129	0.064	0.071	0.077	0.156
TNC	P24821	False	TENA_HUMAN		CPI-SC03C27B368	TNC	0.06	0.95	0.032	0.018	0.026	0.015	0.001	0.219	1.245	0.446	0.17	0.151	0.001	0.01	0.045	0.044	0.023	0.052	0.675	0.562	0.257	0.327	0.752	0.36	2.033	1.178	0.319	1.032
TGFB1	P01137	False	TGFB1_HUMAN		CPI-SC08AC51E15	TGFB1	1.455	1.087	0.043	0.033	0.02	0.034	0.05	0.083	0.089	0.054	0.101	0.061	0.023	0.049	1.49	1.458	3.132	3.912	1.54	0.4	0.231	0.269	1.975	1.006	1.015	0.393	0.64	0.572
TGFB3	P10600	False	TGFB3_HUMAN		CPI-SC0DA808D76	TGFB3	0.089	0.059	0.036	0.007	0.01	0.007	0.012	0.007	0.091	0.015	0.029	0.009	0.002	0.015	0.008	0.01	0.011	0.015	0.453	0.094	0.064	0.115	0.187	0.301	0.236	0.268	0.181	0.096
THBS1	P07996	False	TSP1_HUMAN		CPI-SS0C93E48D7	THBS1	0.986	1.361	0.549	0.048	0.613	0.386	0.105	0.175	0.599	0.096	0.693	0.563	0.028	0.383	1.152	0.499	0.461	0.382	2.425	0.233	2.729	0.828	2.938	3.751	2.952	0.616	1.571	5.554
THBS2	P35442	False	TSP2_HUMAN		CPI-SS0914C7C85	THBS2	0.015	0.006	0.035	0.021	0.011	0.001	0.012	0.001	0.01	0.001	0.002	0.002	0.001	0.001	0.019	0.005	0.002	0.035	1.644	0.176	0.898	0.671	0.33	0.19	0.643	0.227	1.128	0.317
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS026C7F8A2	ENTPD1	2.326	2.475	0.009	0.0	0.008	0.002	0.002	0.008	0.002	0.007	0.005	0.004	0.002	0.002	0.616	0.724	0.484	0.09	0.269	0.117	0.019	0.033	0.225	0.401	0.159	0.069	0.353	0.381
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS0E90C46BC	ENTPD1	2.326	2.475	0.009	0.0	0.008	0.002	0.002	0.008	0.002	0.007	0.005	0.004	0.002	0.002	0.616	0.724	0.484	0.09	0.269	0.117	0.019	0.033	0.225	0.401	0.159	0.069	0.353	0.381
ENTPD1	P49961	False	ENTP1_HUMAN		CPI-SS08C884E97	ENTPD1	2.326	2.475	0.009	0.0	0.008	0.002	0.002	0.008	0.002	0.007	0.005	0.004	0.002	0.002	0.616	0.724	0.484	0.09	0.269	0.117	0.019	0.033	0.225	0.401	0.159	0.069	0.353	0.381
ADM	P35318	False	ADML_HUMAN		CPI-SC063148F3A	ADM	0.219	0.423	0.933	2.889	1.518	2.093	1.88	0.612	0.789	0.152	1.047	0.552	0.499	1.425	0.7	0.325	0.119	0.119	0.225	0.064	0.863	0.232	0.313	0.137	0.131	0.241	0.699	0.362
ADM2	Q7Z4H4	False	ADM2_HUMAN		CPI-SC0C396EE2C	ADM2	0.004	0.015	0.002	0.02	0.021	0.0	0.008	0.016	0.017	0.01	0.009	0.005	0.015	0.006	0.0	0.001	0.0	0.01	0.0	0.002	0.001	0.003	0.0	0.005	0.02	0.004	0.005	0.0
ADM	P35318	False	ADML_HUMAN		CPI-SS0D2FABC4A	ADM	0.219	0.423	0.933	2.889	1.518	2.093	1.88	0.612	0.789	0.152	1.047	0.552	0.499	1.425	0.7	0.325	0.119	0.119	0.225	0.064	0.863	0.232	0.313	0.137	0.131	0.241	0.699	0.362
ADM2	Q7Z4H4	False	ADM2_HUMAN		CPI-SC01AD532CA	ADM2	0.004	0.015	0.002	0.02	0.021	0.0	0.008	0.016	0.017	0.01	0.009	0.005	0.015	0.006	0.0	0.001	0.0	0.01	0.0	0.002	0.001	0.003	0.0	0.005	0.02	0.004	0.005	0.0
ASIP	P42127	False	ASIP_HUMAN		CPI-SS019ABECEC	ASIP	0.003	0.0	0.011	0.014	0.004	0.007	0.003	0.0	0.004	0.001	0.001	0.001	0.008	0.002	0.012	0.034	0.0	0.0	0.121	0.109	0.194	0.138	0.0	0.003	0.014	0.039	0.073	0.056
POMC	P01189	False	COLI_HUMAN		CPI-SS00BD8FF72	POMC	0.13	0.088	0.011	0.004	0.003	0.012	0.006	0.004	0.004	0.006	0.003	0.006	0.008	0.009	0.136	0.1	0.209	0.288	0.058	0.04	0.059	0.073	0.06	0.039	0.036	0.04	0.043	0.125
AGRN	O00468	False	AGRIN_HUMAN		CPI-SC0AD2CE0A8	AGRN	0.444	0.384	0.323	0.306	0.293	0.16	0.33	0.211	0.408	0.362	0.573	0.465	0.222	0.4	0.059	0.051	0.034	0.023	0.111	0.095	0.077	0.089	0.083	0.396	0.516	0.153	0.225	0.086
AGRN	O00468	False	AGRIN_HUMAN		CPI-SS0593F278B	AGRN	0.444	0.384	0.323	0.306	0.293	0.16	0.33	0.211	0.408	0.362	0.573	0.465	0.222	0.4	0.059	0.051	0.034	0.023	0.111	0.095	0.077	0.089	0.083	0.396	0.516	0.153	0.225	0.086
LRRC4B	Q9NT99	False	LRC4B_HUMAN		CPI-SS023656B4B	LRRC4B	0.01	0.032	0.0	0.0	0.003	0.002	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.001	0.006	0.002	0.004	0.374	0.061	0.009	0.064	0.352	0.111	0.222	0.203	0.174	0.129
LRFN4	Q6PJG9	False	LRFN4_HUMAN		CPI-SS064D15A83	LRFN4	0.09	0.096	0.092	0.117	0.12	0.095	0.08	0.032	0.069	0.099	0.101	0.129	0.121	0.1	0.036	0.043	0.019	0.038	0.081	0.117	0.214	0.197	0.028	0.131	0.117	0.095	0.101	0.033
LRFN5	Q96NI6	False	LRFN5_HUMAN		CPI-SS0DCD351AD	LRFN5	0.01	0.005	0.007	0.0	0.001	0.0	0.009	0.001	0.01	0.005	0.019	0.003	0.0	0.014	0.008	0.002	0.0	0.004	0.078	0.129	0.086	0.114	0.013	0.014	0.126	0.17	0.198	0.022
LRRTM4	Q86VH4	False	LRRT4_HUMAN		CPI-SS08968FFAE	LRRTM4	0.0	0.0	0.0	0.004	0.0	0.0	0.005	0.0	0.005	0.0	0.001	0.0	0.0	0.007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.011	0.006	0.004
SLITRK2	Q9H156	False	SLIK2_HUMAN		CPI-SS09ABD133A	SLITRK2	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.003	0.001	0.0	0.0
SLITRK4	Q8IW52	False	SLIK4_HUMAN		CPI-SS0EEF491E3	SLITRK4	0.012	0.0	0.011	0.009	0.022	0.007	0.006	0.035	0.048	0.179	0.018	0.018	0.02	0.017	0.015	0.041	0.002	0.001	0.071	0.034	0.034	0.076	0.022	0.015	0.006	0.022	0.058	0.012
SLITRK5	O94991	False	SLIK5_HUMAN		CPI-SS05F136AA2	SLITRK5	0.002	0.003	0.017	0.006	0.0	0.0	0.091	0.004	0.008	0.009	0.027	0.004	0.05	0.168	0.009	0.005	0.0	0.005	0.004	0.03	0.0	0.014	0.0	0.004	0.0	0.006	0.0	0.0
SLITRK6	Q9H5Y7	False	SLIK6_HUMAN		CPI-SS0FAD26C76	SLITRK6	0.003	0.003	0.013	0.009	0.0	0.0	0.082	0.002	0.003	0.001	0.004	0.001	0.016	0.045	0.0	0.017	0.0	0.036	0.0	0.321	0.0	0.039	0.005	0.015	0.075	0.181	0.072	0.0
APP	P05067	False	A4_HUMAN		CPI-SS080C81D37	APP	10.824	8.106	0.857	0.608	1.127	0.75	1.116	1.976	1.486	1.598	2.092	1.348	0.928	1.272	0.35	0.408	0.119	0.374	4.311	2.125	1.739	1.83	2.886	2.776	2.644	2.134	2.227	2.184
APP	P05067	False	A4_HUMAN		CPI-SS0CB6F5575	APP	10.824	8.106	0.857	0.608	1.127	0.75	1.116	1.976	1.486	1.598	2.092	1.348	0.928	1.272	0.35	0.408	0.119	0.374	4.311	2.125	1.739	1.83	2.886	2.776	2.644	2.134	2.227	2.184
APLP2	Q06481	False	APLP2_HUMAN		CPI-SS0DF830287	APLP2	3.008	2.205	2.29	3.195	5.613	4.065	5.0	2.32	1.701	2.18	2.434	1.901	1.717	4.075	3.6	4.41	0.697	0.852	1.472	1.505	1.952	1.639	1.906	1.975	0.987	1.301	1.659	2.612
APP	P05067	False	A4_HUMAN		CPI-SS07ACDDCD6	APP	10.824	8.106	0.857	0.608	1.127	0.75	1.116	1.976	1.486	1.598	2.092	1.348	0.928	1.272	0.35	0.408	0.119	0.374	4.311	2.125	1.739	1.83	2.886	2.776	2.644	2.134	2.227	2.184
APP	P05067	False	A4_HUMAN		CPI-SS097A84265	APP	10.824	8.106	0.857	0.608	1.127	0.75	1.116	1.976	1.486	1.598	2.092	1.348	0.928	1.272	0.35	0.408	0.119	0.374	4.311	2.125	1.739	1.83	2.886	2.776	2.644	2.134	2.227	2.184
PI16	Q6UXB8	False	PI16_HUMAN		CPI-SS012E7C8B8	PI16	0.058	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.002	0.0	0.001	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.111	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.006
APP	P05067	False	A4_HUMAN		CPI-SC0E89A4EF0	APP	10.824	8.106	0.857	0.608	1.127	0.75	1.116	1.976	1.486	1.598	2.092	1.348	0.928	1.272	0.35	0.408	0.119	0.374	4.311	2.125	1.739	1.83	2.886	2.776	2.644	2.134	2.227	2.184
APOA1	P02647	False	APOA1_HUMAN		CPI-SC0FE3CE9D1	APOA1	0.149	0.003	0.05	0.005	0.006	0.018	0.008	0.008	0.035	0.045	0.069	0.731	0.003	0.022	0.009	0.01	0.017	0.055	0.0	0.011	0.038	0.013	0.0	0.015	0.01	0.021	0.0	0.01
APOB	P04114	False	APOB_HUMAN		CPI-SC0EFFE8ACB	APOB	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.007	0.002	0.003	0.008	0.0	0.0	0.001	0.01	0.0	0.0	0.0	0.0	0.031	0.004	0.016	0.0	0.009	0.002	0.028	0.004	0.0
APOE	P02649	False	APOE_HUMAN		CPI-SC06C75F978	APOE	0.206	0.201	0.333	0.212	0.359	1.852	0.281	0.047	0.061	0.066	0.047	0.092	0.054	0.121	23.723	50.529	0.169	0.54	7.224	6.263	26.604	9.553	19.251	5.149	11.822	5.733	12.294	1.763
CLU	P10909	False	CLUS_HUMAN		CPI-SC046AFCFE9	CLU	2.528	2.553	2.861	2.887	1.805	4.086	2.446	1.046	0.77	0.697	0.837	1.409	0.106	0.384	0.077	0.05	0.087	0.131	2.012	0.157	0.31	0.187	2.16	0.179	0.135	0.532	0.425	7.347
APLP2	Q06481	False	APLP2_HUMAN		CPI-SS0CBCF26F8	APLP2	3.008	2.205	2.29	3.195	5.613	4.065	5.0	2.32	1.701	2.18	2.434	1.901	1.717	4.075	3.6	4.41	0.697	0.852	1.472	1.505	1.952	1.639	1.906	1.975	0.987	1.301	1.659	2.612
ANGPT1	Q15389	False	ANGP1_HUMAN		CPI-SS0DE9B07A8	ANGPT1	0.009	0.006	0.01	0.016	0.004	0.0	0.008	0.0	0.002	0.007	0.002	0.002	0.052	0.023	0.009	0.0	0.0	0.009	0.104	0.23	0.001	0.082	0.258	0.222	0.108	0.021	0.028	0.042
ANGPT2	O15123	False	ANGP2_HUMAN		CPI-SS0BAB460FF	ANGPT2	0.527	3.906	0.042	0.036	0.054	0.012	0.014	0.029	0.125	0.08	0.073	0.048	0.013	0.036	0.028	0.051	0.051	0.093	0.048	0.066	0.019	0.065	0.571	3.193	1.968	0.058	0.428	0.101
AGT	P01019	False	ANGT_HUMAN		CPI-SS05996C8FD	AGT	0.001	0.0	0.004	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.003	0.0	0.005	0.0	0.0	0.0	0.176	0.003	0.01	0.001	0.273	0.06	0.024	0.059	0.002	0.028
AGT	P01019	False	ANGT_HUMAN		CPI-SS069924427	AGT	0.001	0.0	0.004	0.001	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.003	0.0	0.005	0.0	0.0	0.0	0.176	0.003	0.01	0.001	0.273	0.06	0.024	0.059	0.002	0.028
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS0F739D3DB	ANXA1	3.047	2.723	20.645	18.256	10.804	2.806	9.545	2.434	43.192	4.266	21.272	15.978	8.817	13.445	6.077	5.21	4.576	4.099	1.835	0.678	3.04	1.693	1.211	1.238	0.717	0.893	0.479	0.584
ANXA1	P04083	False	ANXA1_HUMAN		CPI-SS06CCF5A54	ANXA1	3.047	2.723	20.645	18.256	10.804	2.806	9.545	2.434	43.192	4.266	21.272	15.978	8.817	13.445	6.077	5.21	4.576	4.099	1.835	0.678	3.04	1.693	1.211	1.238	0.717	0.893	0.479	0.584
HEBP1	Q9NRV9	False	HEBP1_HUMAN		CPI-SS0EEECE1C4	HEBP1	0.914	0.803	0.072	0.076	0.091	0.09	0.213	0.331	0.296	0.356	0.231	0.132	0.264	0.217	0.329	0.578	0.175	0.212	0.85	0.565	0.287	0.365	0.626	0.461	0.448	0.615	0.409	0.46
APELA	P0DMC3	False	ELA_HUMAN		CPI-SS08719F19E	APELA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.004	0.0	0.0	0.0	0.013	0.008	0.008	0.006	0.0
APLN	Q9ULZ1	False	APEL_HUMAN		CPI-SS086CB298F	APLN	0.029	0.702	0.009	0.0	0.001	0.003	0.003	0.007	0.004	0.002	0.002	0.002	0.005	0.002	0.004	0.008	0.044	0.012	0.004	0.01	0.0	0.0	0.0	0.006	0.005	0.003	0.0	0.002
APOA1	P02647	False	APOA1_HUMAN		CPI-SS015B29D3F	APOA1	0.149	0.003	0.05	0.005	0.006	0.018	0.008	0.008	0.035	0.045	0.069	0.731	0.003	0.022	0.009	0.01	0.017	0.055	0.0	0.011	0.038	0.013	0.0	0.015	0.01	0.021	0.0	0.01
APOA1	P02647	False	APOA1_HUMAN		CPI-SC06DAC3119	APOA1	0.149	0.003	0.05	0.005	0.006	0.018	0.008	0.008	0.035	0.045	0.069	0.731	0.003	0.022	0.009	0.01	0.017	0.055	0.0	0.011	0.038	0.013	0.0	0.015	0.01	0.021	0.0	0.01
APOB	P04114	False	APOB_HUMAN		CPI-SS00BE17C71	APOB	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.007	0.002	0.003	0.008	0.0	0.0	0.001	0.01	0.0	0.0	0.0	0.0	0.031	0.004	0.016	0.0	0.009	0.002	0.028	0.004	0.0
NGF	P01138	False	NGF_HUMAN		CPI-SS0EDD4928A	NGF	0.008	0.0	0.0	0.0	0.003	0.007	0.0	0.0	0.007	0.0	0.014	0.003	0.0	0.002	0.0	0.003	0.0	0.0	0.126	0.011	0.005	0.009	0.458	0.547	0.088	0.006	0.0	0.096
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0E4E83C2E	BDNF	0.001	0.002	0.001	0.005	0.0	0.0	0.004	0.013	0.003	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.008	0.0	0.0	0.005	0.092	0.112	0.011	0.004	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0AEAEEECB	NTF3	0.0	0.0	0.001	0.0	0.0	0.0	0.005	0.0	0.0	0.006	0.0	0.001	0.001	0.002	0.004	0.0	0.0	0.0	0.016	0.008	0.0	0.001	0.096	0.296	0.007	0.018	0.029	0.017
NGF	P01138	False	NGF_HUMAN		CPI-SS052127A00	NGF	0.008	0.0	0.0	0.0	0.003	0.007	0.0	0.0	0.007	0.0	0.014	0.003	0.0	0.002	0.0	0.003	0.0	0.0	0.126	0.011	0.005	0.009	0.458	0.547	0.088	0.006	0.0	0.096
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0BE3867AB	NTF3	0.0	0.0	0.001	0.0	0.0	0.0	0.005	0.0	0.0	0.006	0.0	0.001	0.001	0.002	0.004	0.0	0.0	0.0	0.016	0.008	0.0	0.001	0.096	0.296	0.007	0.018	0.029	0.017
NGF	P01138	False	NGF_HUMAN		CPI-SS0DD9B3D49	NGF	0.008	0.0	0.0	0.0	0.003	0.007	0.0	0.0	0.007	0.0	0.014	0.003	0.0	0.002	0.0	0.003	0.0	0.0	0.126	0.011	0.005	0.009	0.458	0.547	0.088	0.006	0.0	0.096
BDNF	P23560	False	BDNF_HUMAN		CPI-SS09A36B221	BDNF	0.001	0.002	0.001	0.005	0.0	0.0	0.004	0.013	0.003	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.008	0.0	0.0	0.005	0.092	0.112	0.011	0.004	0.0
LRPAP1	P30533	False	AMRP_HUMAN		CPI-SS02A53F29E	LRPAP1	0.943	0.985	1.117	0.602	0.713	1.203	0.72	0.915	0.906	1.4	1.014	1.457	1.252	0.807	1.263	1.35	1.021	0.935	3.39	4.429	2.717	2.338	2.239	1.148	1.984	2.952	6.429	2.234
BMP2	P12643	False	BMP2_HUMAN		CPI-SC0C403F032	BMP2	0.076	0.114	0.009	0.001	0.029	0.011	0.024	0.013	0.015	0.012	0.079	0.018	0.01	0.1	0.027	0.034	0.028	0.038	0.114	0.16	1.001	0.188	0.207	0.266	0.136	0.195	0.707	0.075
BMP4	P12644	False	BMP4_HUMAN		CPI-SC07F8BC578	BMP4	0.103	0.084	0.007	0.001	0.003	0.026	0.003	0.013	0.0	0.008	0.0	0.007	0.026	0.012	0.001	0.001	0.0	0.02	0.303	0.11	0.073	0.236	0.036	0.018	0.064	0.108	0.245	0.013
BMP6	P22004	False	BMP6_HUMAN		CPI-SC0DDF53DDB	BMP6	0.299	0.2	0.027	0.035	0.031	0.018	0.018	0.018	0.025	0.016	0.027	0.006	0.004	0.035	0.002	0.0	0.003	0.0	0.025	0.0	0.0	0.005	0.012	0.003	0.005	0.009	0.001	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-SC0DA028FF9	BMP7	0.002	0.0	0.013	0.0	0.001	0.0	0.028	0.001	0.004	0.006	0.17	0.047	0.0	0.075	0.008	0.009	0.0	0.02	0.185	0.074	0.013	0.003	0.0	0.012	0.023	0.103	0.098	0.014
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SC0E866CD7F	BMP8A	0.001	0.0	0.003	0.008	0.002	0.01	0.006	0.016	0.006	0.006	0.004	0.014	0.005	0.002	0.011	0.006	0.035	0.123	0.146	0.018	0.033	0.018	0.432	0.694	0.651	0.015	0.058	0.053
GDF5	P43026	False	GDF5_HUMAN		CPI-SC0A76B562F	GDF5	0.0	0.001	0.009	0.0	0.0	0.0	0.002	0.008	0.004	0.008	0.004	0.007	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.004	0.0	0.01	0.0	0.001	0.0	0.001	0.0	0.007
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-SC090BF166F	GDF6	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SC039AFE4AD	GDF7	0.037	0.035	0.023	0.028	0.024	0.019	0.045	0.012	0.012	0.012	0.008	0.022	0.013	0.043	0.056	0.061	0.014	0.068	0.251	3.33	0.26	1.881	0.006	0.31	0.383	1.927	1.325	0.101
BMP2	P12643	False	BMP2_HUMAN		CPI-SC0464F1C6E	BMP2	0.076	0.114	0.009	0.001	0.029	0.011	0.024	0.013	0.015	0.012	0.079	0.018	0.01	0.1	0.027	0.034	0.028	0.038	0.114	0.16	1.001	0.188	0.207	0.266	0.136	0.195	0.707	0.075
BMP4	P12644	False	BMP4_HUMAN		CPI-SC052486D3E	BMP4	0.103	0.084	0.007	0.001	0.003	0.026	0.003	0.013	0.0	0.008	0.0	0.007	0.026	0.012	0.001	0.001	0.0	0.02	0.303	0.11	0.073	0.236	0.036	0.018	0.064	0.108	0.245	0.013
BMP6	P22004	False	BMP6_HUMAN		CPI-SC0C97FACEA	BMP6	0.299	0.2	0.027	0.035	0.031	0.018	0.018	0.018	0.025	0.016	0.027	0.006	0.004	0.035	0.002	0.0	0.003	0.0	0.025	0.0	0.0	0.005	0.012	0.003	0.005	0.009	0.001	0.007
BMP7	P18075	False	BMP7_HUMAN		CPI-SC0BACF0481	BMP7	0.002	0.0	0.013	0.0	0.001	0.0	0.028	0.001	0.004	0.006	0.17	0.047	0.0	0.075	0.008	0.009	0.0	0.02	0.185	0.074	0.013	0.003	0.0	0.012	0.023	0.103	0.098	0.014
BMP8A	Q7Z5Y6	False	BMP8A_HUMAN		CPI-SC0F5A1D137	BMP8A	0.001	0.0	0.003	0.008	0.002	0.01	0.006	0.016	0.006	0.006	0.004	0.014	0.005	0.002	0.011	0.006	0.035	0.123	0.146	0.018	0.033	0.018	0.432	0.694	0.651	0.015	0.058	0.053
GDF5	P43026	False	GDF5_HUMAN		CPI-SC061191F76	GDF5	0.0	0.001	0.009	0.0	0.0	0.0	0.002	0.008	0.004	0.008	0.004	0.007	0.0	0.002	0.003	0.0	0.0	0.0	0.0	0.004	0.0	0.01	0.0	0.001	0.0	0.001	0.0	0.007
GDF6	Q6KF10	False	GDF6_HUMAN		CPI-SC00694A66B	GDF6	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0
GDF7	Q7Z4P5	False	GDF7_HUMAN		CPI-SC08FDDEC16	GDF7	0.037	0.035	0.023	0.028	0.024	0.019	0.045	0.012	0.012	0.012	0.008	0.022	0.013	0.043	0.056	0.061	0.014	0.068	0.251	3.33	0.26	1.881	0.006	0.31	0.383	1.927	1.325	0.101
BMP2	P12643	False	BMP2_HUMAN		CPI-SC05FF723A3	BMP2	0.076	0.114	0.009	0.001	0.029	0.011	0.024	0.013	0.015	0.012	0.079	0.018	0.01	0.1	0.027	0.034	0.028	0.038	0.114	0.16	1.001	0.188	0.207	0.266	0.136	0.195	0.707	0.075
BMP4	P12644	False	BMP4_HUMAN		CPI-SC00DB2B867	BMP4	0.103	0.084	0.007	0.001	0.003	0.026	0.003	0.013	0.0	0.008	0.0	0.007	0.026	0.012	0.001	0.001	0.0	0.02	0.303	0.11	0.073	0.236	0.036	0.018	0.064	0.108	0.245	0.013
